IP地址	端口	回源端口	TLS	数据中心	地区	城市	TCP延迟(ms)	速度(MB/s)
47.245.56.50	80	80	FALSE	SIN	Asia Pacific	Singapore	162	10.5
8.222.214.13	80	80	FALSE	SIN	Asia Pacific	Singapore	16	10.5
8.222.198.105	2095	2095	FALSE	SIN	Asia Pacific	Singapore	54	10.5
8.219.104.242	2087	2087	TRUE	SIN	Asia Pacific	Singapore	90	10.5
47.74.34.38	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	73	10.5
8.222.140.185	2086	2086	FALSE	SIN	Asia Pacific	Singapore	79	10.5
8.222.136.196	2095	2095	FALSE	SIN	Asia Pacific	Singapore	18	10.5
47.74.26.196	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	174	10.49
47.74.27.94	2095	2095	FALSE	LAX	North America	Los Angeles	178	10.49
47.245.118.70	2052	2052	FALSE	SIN	Asia Pacific	Singapore	6	10.49
8.219.126.240	2083	2083	TRUE	SIN	Asia Pacific	Singapore	73	10.49
8.222.222.64	443	443	TRUE	SIN	Asia Pacific	Singapore	110	10.49
8.222.169.182	80	80	FALSE	SIN	Asia Pacific	Singapore	17	10.48
47.251.74.226	80	80	FALSE	LAX	North America	Los Angeles	182	10.48
47.245.29.234	8443	0	TRUE	HKG	Asia Pacific	Hong Kong	225	10.48
8.210.192.93	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	65	10.48
8.219.98.13	2095	2095	FALSE	SIN	Asia Pacific	Singapore	24	10.48
47.245.10.77	2086	2086	FALSE	LAX	North America	Los Angeles	184	10.48
8.222.224.163	2083	2083	TRUE	SIN	Asia Pacific	Singapore	65	10.47
47.245.118.70	2096	2096	TRUE	SIN	Asia Pacific	Singapore	44	10.47
8.222.167.8	2053	2053	TRUE	SIN	Asia Pacific	Singapore	15	10.47
47.245.37.12	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	86	10.47
8.219.104.242	2096	2096	TRUE	SIN	Asia Pacific	Singapore	52	10.47
8.219.129.38	2087	2087	TRUE	SIN	Asia Pacific	Singapore	83	10.47
8.222.229.22	2083	2083	TRUE	SIN	Asia Pacific	Singapore	117	10.47
8.219.161.129	443	443	TRUE	SIN	Asia Pacific	Singapore	80	10.46
47.245.14.12	2082	2082	FALSE	SIN	Asia Pacific	Singapore	159	10.46
8.219.115.215	2052	2052	FALSE	SIN	Asia Pacific	Singapore	5	10.46
8.222.154.50	2086	2086	FALSE	SIN	Asia Pacific	Singapore	39	10.46
47.74.9.174	2082	2082	FALSE	SIN	Asia Pacific	Singapore	170	10.46
8.219.106.156	2086	2086	FALSE	SIN	Asia Pacific	Singapore	11	10.46
8.219.93.5	2083	2083	TRUE	SIN	Asia Pacific	Singapore	80	10.46
8.222.145.110	8080	8080	FALSE	SIN	Asia Pacific	Singapore	58	10.46
8.219.65.191	8443	8443	TRUE	SIN	Asia Pacific	Singapore	40	10.46
47.91.2.5	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	73	10.46
8.219.78.1	2083	2083	TRUE	SIN	Asia Pacific	Singapore	93	10.45
8.219.161.129	2053	2053	TRUE	SIN	Asia Pacific	Singapore	96	10.45
8.222.240.47	2053	0	TRUE	SIN	Asia Pacific	Singapore	4	10.45
8.219.53.142	2083	2083	TRUE	SIN	Asia Pacific	Singapore	50	10.45
8.218.243.95	2082	2082	FALSE	SIN	Asia Pacific	Singapore	73	10.45
8.219.124.227	2083	2083	TRUE	SIN	Asia Pacific	Singapore	96	10.44
47.245.3.137	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	157	10.44
47.245.41.169	8080	8080	FALSE	LAX	North America	Los Angeles	172	10.44
47.245.94.144	8880	8880	FALSE	SIN	Asia Pacific	Singapore	15	10.43
47.245.54.197	8880	8880	FALSE	SIN	Asia Pacific	Singapore	177	10.43
47.245.8.68	8080	8080	FALSE	SIN	Asia Pacific	Singapore	162	10.43
8.222.164.44	2083	2083	TRUE	SIN	Asia Pacific	Singapore	29	10.43
47.74.16.255	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	80	10.43
47.236.82.218	2096	2096	TRUE	SIN	Asia Pacific	Singapore	100	10.43
8.219.159.232	8880	8880	FALSE	SIN	Asia Pacific	Singapore	8	10.42
8.218.22.210	2083	2083	TRUE	SIN	Asia Pacific	Singapore	138	10.42
47.236.87.206	2052	2052	FALSE	SIN	Asia Pacific	Singapore	54	10.42
47.245.29.234	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	158	10.42
8.219.174.142	2096	2096	TRUE	SIN	Asia Pacific	Singapore	79	10.41
8.219.172.128	2096	2096	TRUE	SIN	Asia Pacific	Singapore	37	10.41
8.219.121.87	80	80	FALSE	SIN	Asia Pacific	Singapore	6	10.41
8.219.110.88	2087	2087	TRUE	SIN	Asia Pacific	Singapore	114	10.41
47.74.11.9	2052	2052	FALSE	SIN	Asia Pacific	Singapore	164	10.41
8.219.121.24	2096	2096	TRUE	SIN	Asia Pacific	Singapore	86	10.4
47.74.40.13	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	94	10.39
8.219.77.222	2083	2083	TRUE	SIN	Asia Pacific	Singapore	84	10.39
47.245.58.175	2087	2087	TRUE	SIN	Asia Pacific	Singapore	267	10.39
8.219.93.85	2096	2096	TRUE	SIN	Asia Pacific	Singapore	75	10.39
8.219.42.72	8880	8880	FALSE	SIN	Asia Pacific	Singapore	14	10.38
8.219.84.102	80	80	FALSE	SIN	Asia Pacific	Singapore	27	10.38
47.91.14.47	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	73	10.38
47.245.12.179	8880	8880	FALSE	SIN	Asia Pacific	Singapore	161	10.37
8.219.142.229	8880	8880	FALSE	SIN	Asia Pacific	Singapore	6	10.37
47.91.21.202	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	163	10.37
47.91.29.108	2082	2082	FALSE	SIN	Asia Pacific	Singapore	151	10.37
47.91.21.202	8443	8443	TRUE	LAX	North America	Los Angeles	246	10.37
8.218.174.118	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	75	10.37
8.219.83.201	8880	8880	FALSE	SIN	Asia Pacific	Singapore	9	10.37
47.88.101.9	443	443	TRUE	SJC	North America	San Jose	314	10.37
8.219.121.87	2086	2086	FALSE	SIN	Asia Pacific	Singapore	19	10.36
47.236.79.77	2083	2083	TRUE	SIN	Asia Pacific	Singapore	100	10.36
8.219.101.138	2096	2096	TRUE	SIN	Asia Pacific	Singapore	62	10.36
47.236.96.141	2083	2083	TRUE	SIN	Asia Pacific	Singapore	91	10.36
47.245.115.6	2053	2053	TRUE	SIN	Asia Pacific	Singapore	67	10.36
47.245.41.84	2083	2083	TRUE	SIN	Asia Pacific	Singapore	160	10.36
8.219.74.35	443	443	TRUE	SIN	Asia Pacific	Singapore	82	10.36
47.245.34.140	2086	2086	FALSE	SIN	Asia Pacific	Singapore	159	10.35
47.236.65.177	8080	8080	FALSE	SIN	Asia Pacific	Singapore	24	10.35
8.219.51.211	8080	8080	FALSE	SIN	Asia Pacific	Singapore	4	10.35
8.209.212.5	8443	8443	TRUE	SIN	Asia Pacific	Singapore	356	10.35
47.74.13.200	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	166	10.35
47.91.10.241	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	89	10.34
8.219.53.142	2052	2052	FALSE	SIN	Asia Pacific	Singapore	5	10.34
8.219.13.143	2096	2096	TRUE	SIN	Asia Pacific	Singapore	45	10.34
8.219.82.35	443	443	TRUE	SIN	Asia Pacific	Singapore	88	10.34
8.219.98.13	2087	2087	TRUE	SIN	Asia Pacific	Singapore	63	10.34
47.245.37.89	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	278	10.34
47.245.59.243	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	80	10.34
47.236.5.223	2095	2095	FALSE	SIN	Asia Pacific	Singapore	15	10.34
8.209.212.5	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	209	10.33
8.222.138.164	8880	8880	FALSE	SIN	Asia Pacific	Singapore	26	10.33
47.91.3.135	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	73	10.33
8.219.113.27	8080	8080	FALSE	SIN	Asia Pacific	Singapore	6	10.32
47.245.58.250	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	85	10.32
47.245.6.9	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	167	10.32
8.222.180.86	80	80	FALSE	SIN	Asia Pacific	Singapore	17	10.32
47.245.10.164	2095	2095	FALSE	SIN	Asia Pacific	Singapore	167	10.32
8.210.151.69	8080	8080	FALSE	SIN	Asia Pacific	Singapore	83	10.32
47.91.3.135	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	74	10.32
47.245.30.65	2087	2087	TRUE	SIN	Asia Pacific	Singapore	270	10.32
8.222.145.164	8080	8080	FALSE	SIN	Asia Pacific	Singapore	18	10.32
47.242.176.237	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	78	10.31
8.219.0.162	8443	8443	TRUE	SIN	Asia Pacific	Singapore	19	10.31
47.74.27.151	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	177	10.3
8.222.145.164	8880	8880	FALSE	SIN	Asia Pacific	Singapore	21	10.3
47.74.42.111	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	104	10.3
47.236.79.77	2082	2082	FALSE	SIN	Asia Pacific	Singapore	12	10.3
47.245.15.29	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	77	10.3
8.222.160.61	8080	8080	FALSE	SIN	Asia Pacific	Singapore	22	10.3
47.91.1.199	2052	2052	FALSE	LAX	North America	Los Angeles	345	10.29
8.219.107.199	2096	2096	TRUE	SIN	Asia Pacific	Singapore	80	10.29
47.245.59.133	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	182	10.29
47.245.15.207	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	77	10.29
8.222.145.164	2096	2096	TRUE	SIN	Asia Pacific	Singapore	65	10.29
8.219.3.53	2083	2083	TRUE	SIN	Asia Pacific	Singapore	83	10.29
8.222.144.117	8880	8880	FALSE	SIN	Asia Pacific	Singapore	29	10.28
47.245.53.101	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	76	10.28
8.222.193.65	2096	2096	TRUE	SIN	Asia Pacific	Singapore	107	10.28
8.222.209.223	2083	2083	TRUE	SIN	Asia Pacific	Singapore	71	10.27
8.222.144.117	2096	2096	TRUE	SIN	Asia Pacific	Singapore	123	10.27
8.219.98.13	8443	8443	TRUE	SIN	Asia Pacific	Singapore	87	10.27
8.219.167.113	2083	2083	TRUE	SIN	Asia Pacific	Singapore	58	10.27
47.245.59.133	8080	8080	FALSE	SIN	Asia Pacific	Singapore	163	10.27
8.222.190.225	2086	2086	FALSE	SIN	Asia Pacific	Singapore	9	10.26
8.222.224.163	2053	2053	TRUE	SIN	Asia Pacific	Singapore	145	10.26
8.219.84.214	2052	2052	FALSE	SIN	Asia Pacific	Singapore	7	10.26
47.245.4.189	8080	8080	FALSE	SIN	Asia Pacific	Singapore	166	10.26
47.245.4.189	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	166	10.25
8.219.50.180	2096	2096	TRUE	SIN	Asia Pacific	Singapore	79	10.25
47.236.4.129	2087	2087	TRUE	SIN	Asia Pacific	Singapore	145	10.25
8.219.159.232	2086	2086	FALSE	SIN	Asia Pacific	Singapore	33	10.25
8.222.248.188	2095	2095	FALSE	SIN	Asia Pacific	Singapore	61	10.25
47.91.18.207	2053	0	TRUE	SIN	Asia Pacific	Singapore	146	10.25
8.222.138.164	8880	8880	FALSE	SIN	Asia Pacific	Singapore	24	10.25
47.74.54.145	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	148	10.24
47.245.34.140	2095	2095	FALSE	SIN	Asia Pacific	Singapore	156	10.24
8.222.131.102	8880	8880	FALSE	SIN	Asia Pacific	Singapore	13	10.24
8.219.151.193	8443	8443	TRUE	SIN	Asia Pacific	Singapore	53	10.23
8.222.190.225	8880	8880	FALSE	SIN	Asia Pacific	Singapore	30	10.23
47.245.10.123	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	77	10.23
47.91.21.149	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	83	10.23
47.245.6.9	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	162	10.23
47.236.7.246	2053	2053	TRUE	SIN	Asia Pacific	Singapore	118	10.23
8.222.210.182	2086	2086	FALSE	SIN	Asia Pacific	Singapore	38	10.22
47.245.56.121	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	130	10.22
8.219.55.31	80	80	FALSE	SIN	Asia Pacific	Singapore	5	10.22
8.222.145.164	2053	2053	TRUE	SIN	Asia Pacific	Singapore	69	10.21
8.209.212.5	8080	8080	FALSE	SIN	Asia Pacific	Singapore	159	10.21
47.245.52.165	2082	2082	FALSE	SIN	Asia Pacific	Singapore	248	10.2
8.222.187.107	8880	8880	FALSE	SIN	Asia Pacific	Singapore	31	10.2
47.74.13.239	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	122	10.2
8.222.212.116	2052	2052	FALSE	SIN	Asia Pacific	Singapore	17	10.2
47.245.107.174	2086	2086	FALSE	SIN	Asia Pacific	Singapore	15	10.2
47.236.150.109	2052	2052	FALSE	SIN	Asia Pacific	Singapore	10	10.2
47.245.37.12	8080	8080	FALSE	SIN	Asia Pacific	Singapore	166	10.2
8.219.82.35	2087	2087	TRUE	SIN	Asia Pacific	Singapore	40	10.19
8.222.219.252	2053	2053	TRUE	SIN	Asia Pacific	Singapore	99	10.19
8.222.208.38	2052	2052	FALSE	SIN	Asia Pacific	Singapore	12	10.19
8.222.214.231	2083	2083	TRUE	SIN	Asia Pacific	Singapore	75	10.19
47.74.5.99	2096	2096	TRUE	LAX	North America	Los Angeles	180	10.18
8.219.103.65	2053	2053	TRUE	SIN	Asia Pacific	Singapore	127	10.18
8.218.65.237	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	48	10.18
47.245.42.162	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	168	10.18
47.245.38.233	2052	2052	FALSE	SIN	Asia Pacific	Singapore	172	10.18
8.218.142.253	2052	2052	FALSE	SIN	Asia Pacific	Singapore	75	10.17
47.91.31.231	2096	2096	TRUE	SIN	Asia Pacific	Singapore	197	10.17
8.218.3.12	80	80	FALSE	HKG	Asia Pacific	Hong Kong	38	10.17
47.74.42.111	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	228	10.17
8.219.100.155	2087	2087	TRUE	SIN	Asia Pacific	Singapore	70	10.17
8.217.251.62	2053	2053	TRUE	SIN	Asia Pacific	Singapore	163	10.17
8.222.219.252	2083	2083	TRUE	SIN	Asia Pacific	Singapore	112	10.16
47.74.11.9	2086	2086	FALSE	SIN	Asia Pacific	Singapore	162	10.16
8.219.152.195	2082	2082	FALSE	SIN	Asia Pacific	Singapore	10	10.16
47.236.7.206	2087	2087	TRUE	SIN	Asia Pacific	Singapore	76	10.15
47.74.20.95	8080	8080	FALSE	LAX	North America	Los Angeles	180	10.15
47.245.10.123	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	227	10.14
8.219.97.179	2053	2053	TRUE	SIN	Asia Pacific	Singapore	55	10.14
47.245.59.244	8080	8080	FALSE	LAX	North America	Los Angeles	184	10.14
47.236.116.182	8080	8080	FALSE	SIN	Asia Pacific	Singapore	24	10.14
47.236.147.146	2086	2086	FALSE	SIN	Asia Pacific	Singapore	31	10.13
8.219.134.63	2086	2086	FALSE	SIN	Asia Pacific	Singapore	22	10.13
47.74.11.219	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	76	10.13
8.222.182.10	2083	2083	TRUE	SIN	Asia Pacific	Singapore	120	10.13
47.245.14.160	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	257	10.12
8.219.60.54	2053	2053	TRUE	SIN	Asia Pacific	Singapore	103	10.12
47.74.7.51	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	76	10.12
47.91.14.69	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	128	10.12
47.91.2.5	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	79	10.12
8.219.65.191	80	80	FALSE	SIN	Asia Pacific	Singapore	19	10.11
47.74.27.94	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	169	10.1
8.219.72.51	443	443	TRUE	SIN	Asia Pacific	Singapore	53	10.1
8.219.72.51	2082	2082	FALSE	SIN	Asia Pacific	Singapore	11	10.1
8.222.131.102	2087	2087	TRUE	SIN	Asia Pacific	Singapore	119	10.09
47.74.49.62	2083	2083	TRUE	SIN	Asia Pacific	Singapore	166	10.09
8.219.53.142	2053	2053	TRUE	SIN	Asia Pacific	Singapore	136	10.09
47.74.43.95	2052	2052	FALSE	SIN	Asia Pacific	Singapore	160	10.09
47.245.42.162	2096	2096	TRUE	LAX	North America	Los Angeles	311	10.09
8.218.207.169	2096	0	TRUE	SIN	Asia Pacific	Singapore	74	10.08
8.219.61.52	2083	2083	TRUE	SIN	Asia Pacific	Singapore	94	10.08
47.74.0.183	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	79	10.08
47.236.97.90	8080	8080	FALSE	SIN	Asia Pacific	Singapore	34	10.08
47.236.114.167	2082	2082	FALSE	SIN	Asia Pacific	Singapore	36	10.08
47.245.52.240	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	107	10.07
8.209.214.222	2053	2053	TRUE	LAX	North America	Los Angeles	172	10.07
47.74.41.136	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	153	10.07
8.222.197.251	2053	2053	TRUE	SIN	Asia Pacific	Singapore	91	10.07
8.222.140.185	2095	2095	FALSE	SIN	Asia Pacific	Singapore	20	10.07
8.222.137.178	2086	2086	FALSE	SIN	Asia Pacific	Singapore	16	10.07
8.219.103.126	2082	2082	FALSE	SIN	Asia Pacific	Singapore	25	10.07
47.236.88.181	2053	2053	TRUE	SIN	Asia Pacific	Singapore	72	10.06
8.219.53.222	8080	8080	FALSE	SIN	Asia Pacific	Singapore	10	10.05
47.245.53.101	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	141	10.05
47.245.33.158	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	77	10.05
47.74.12.139	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	179	10.05
47.74.14.85	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	166	10.05
8.219.56.205	8880	8880	FALSE	SIN	Asia Pacific	Singapore	13	10.04
47.245.59.133	2095	2095	FALSE	SIN	Asia Pacific	Singapore	161	10.04
47.245.42.162	80	80	FALSE	SIN	Asia Pacific	Singapore	163	10.04
8.219.63.193	8080	8080	FALSE	SIN	Asia Pacific	Singapore	5	10.03
8.219.113.27	8443	8443	TRUE	SIN	Asia Pacific	Singapore	15	10.03
8.222.129.245	2083	2083	TRUE	SIN	Asia Pacific	Singapore	102	10.03
8.219.154.107	8443	8443	TRUE	SIN	Asia Pacific	Singapore	68	10.02
47.76.77.103	8880	8880	FALSE	SIN	Asia Pacific	Singapore	211	10.02
8.219.121.24	2086	2086	FALSE	SIN	Asia Pacific	Singapore	6	10.02
47.91.21.202	80	80	FALSE	HKG	Asia Pacific	Hong Kong	143	10.02
8.219.115.215	8443	8443	TRUE	SIN	Asia Pacific	Singapore	80	10.02
8.219.134.117	8443	8443	TRUE	SIN	Asia Pacific	Singapore	54	10.02
47.236.97.254	2086	2086	FALSE	SIN	Asia Pacific	Singapore	41	10.02
8.217.248.220	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	67	10.01
8.222.224.162	2095	2095	FALSE	SIN	Asia Pacific	Singapore	33	10.01
8.219.55.31	8443	8443	TRUE	SIN	Asia Pacific	Singapore	27	10.01
8.219.167.113	8443	8443	TRUE	SIN	Asia Pacific	Singapore	70	10.01
8.222.238.141	2083	2083	TRUE	SIN	Asia Pacific	Singapore	80	10
8.209.240.229	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	77	10
47.91.19.249	2095	2095	FALSE	SIN	Asia Pacific	Singapore	160	10
47.245.4.219	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	84	10
8.219.107.199	8080	8080	FALSE	SIN	Asia Pacific	Singapore	14	10
8.222.164.44	2087	2087	TRUE	SIN	Asia Pacific	Singapore	24	10
8.222.212.116	8880	8880	FALSE	SIN	Asia Pacific	Singapore	16	10
8.210.55.134	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	38	9.99
8.222.213.221	8443	8443	TRUE	SIN	Asia Pacific	Singapore	72	9.99
47.236.114.167	2052	2052	FALSE	SIN	Asia Pacific	Singapore	67	9.99
8.222.197.251	8880	8880	FALSE	SIN	Asia Pacific	Singapore	23	9.99
8.219.210.226	2083	0	TRUE	SIN	Asia Pacific	Singapore	4	9.98
47.245.59.188	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	137	9.98
47.74.13.94	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	74	9.98
47.245.4.22	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	160	9.98
47.245.13.93	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	117	9.98
47.74.16.255	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	84	9.98
8.219.129.38	80	80	FALSE	SIN	Asia Pacific	Singapore	9	9.98
8.219.98.13	2083	2083	TRUE	SIN	Asia Pacific	Singapore	65	9.98
8.222.249.98	2083	2083	TRUE	SIN	Asia Pacific	Singapore	109	9.97
8.219.157.97	2087	2087	TRUE	SIN	Asia Pacific	Singapore	85	9.97
47.74.5.99	2086	2086	FALSE	LAX	North America	Los Angeles	173	9.97
47.91.16.214	2087	2087	TRUE	LAX	North America	Los Angeles	179	9.97
47.74.11.251	2086	2086	FALSE	SIN	Asia Pacific	Singapore	162	9.97
47.245.37.37	2095	2095	FALSE	SIN	Asia Pacific	Singapore	164	9.96
47.245.6.9	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	160	9.96
8.219.72.50	2096	2096	TRUE	SIN	Asia Pacific	Singapore	82	9.96
47.245.32.215	2083	2083	TRUE	LAX	North America	Los Angeles	171	9.96
47.245.37.94	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	248	9.96
8.222.169.182	8080	8080	FALSE	SIN	Asia Pacific	Singapore	55	9.96
8.218.143.10	8880	8880	FALSE	SIN	Asia Pacific	Singapore	71	9.96
8.219.115.215	2086	2086	FALSE	SIN	Asia Pacific	Singapore	5	9.95
8.209.246.24	2082	2082	FALSE	SIN	Asia Pacific	Singapore	388	9.95
8.222.145.164	2095	2095	FALSE	SIN	Asia Pacific	Singapore	15	9.95
8.219.142.191	2086	2086	FALSE	SIN	Asia Pacific	Singapore	10	9.94
47.74.10.135	8080	8080	FALSE	SIN	Asia Pacific	Singapore	153	9.94
8.219.167.113	2096	2096	TRUE	SIN	Asia Pacific	Singapore	74	9.94
47.236.121.7	2095	2095	FALSE	SIN	Asia Pacific	Singapore	7	9.93
47.74.43.24	2095	2095	FALSE	LAX	North America	Los Angeles	173	9.93
47.74.50.64	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	74	9.93
8.219.51.211	2083	2083	TRUE	SIN	Asia Pacific	Singapore	78	9.92
47.245.37.12	2083	2083	TRUE	SIN	Asia Pacific	Singapore	183	9.92
47.74.5.150	8880	8880	FALSE	SIN	Asia Pacific	Singapore	163	9.92
8.218.48.92	2083	2083	TRUE	SIN	Asia Pacific	Singapore	89	9.92
47.236.104.98	443	443	TRUE	SIN	Asia Pacific	Singapore	81	9.92
47.245.40.161	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	77	9.92
8.219.167.113	8880	8880	FALSE	SIN	Asia Pacific	Singapore	17	9.91
47.74.5.150	8880	8880	FALSE	SIN	Asia Pacific	Singapore	152	9.91
8.222.212.116	2083	2083	TRUE	SIN	Asia Pacific	Singapore	62	9.9
47.236.114.167	2053	2053	TRUE	SIN	Asia Pacific	Singapore	81	9.9
47.74.49.62	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	169	9.9
8.219.121.87	2082	2082	FALSE	SIN	Asia Pacific	Singapore	16	9.9
47.74.5.99	2083	2083	TRUE	SIN	Asia Pacific	Singapore	238	9.9
8.219.121.24	2053	2053	TRUE	SIN	Asia Pacific	Singapore	95	9.89
8.219.129.38	2096	2096	TRUE	SIN	Asia Pacific	Singapore	99	9.89
8.219.159.232	2053	2053	TRUE	SIN	Asia Pacific	Singapore	63	9.89
8.219.50.180	2052	2052	FALSE	SIN	Asia Pacific	Singapore	6	9.89
47.236.148.174	2087	2087	TRUE	SIN	Asia Pacific	Singapore	114	9.89
8.219.161.129	8443	8443	TRUE	SIN	Asia Pacific	Singapore	64	9.88
47.245.113.117	8880	8880	FALSE	SIN	Asia Pacific	Singapore	15	9.88
8.219.74.35	8443	8443	TRUE	SIN	Asia Pacific	Singapore	109	9.88
47.245.84.155	8080	8080	FALSE	SIN	Asia Pacific	Singapore	6	9.88
47.236.123.133	2082	2082	FALSE	SIN	Asia Pacific	Singapore	17	9.88
8.219.140.229	2082	2082	FALSE	SIN	Asia Pacific	Singapore	12	9.88
47.91.25.66	8080	8080	FALSE	SIN	Asia Pacific	Singapore	171	9.88
8.222.221.197	2053	2053	TRUE	SIN	Asia Pacific	Singapore	71	9.88
47.245.33.163	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	133	9.88
47.236.19.51	2053	2053	TRUE	SIN	Asia Pacific	Singapore	97	9.88
8.219.142.191	8080	8080	FALSE	SIN	Asia Pacific	Singapore	8	9.87
8.219.152.195	8080	8080	FALSE	SIN	Asia Pacific	Singapore	13	9.87
8.219.142.229	2087	2087	TRUE	SIN	Asia Pacific	Singapore	105	9.87
47.245.89.102	8080	8080	FALSE	SIN	Asia Pacific	Singapore	4	9.87
8.219.178.101	2083	2083	TRUE	SIN	Asia Pacific	Singapore	57	9.87
8.222.140.87	2096	2096	TRUE	SIN	Asia Pacific	Singapore	110	9.87
8.219.92.89	2095	2095	FALSE	SIN	Asia Pacific	Singapore	14	9.87
47.245.58.175	2083	2083	TRUE	LAX	North America	Los Angeles	287	9.86
47.236.116.26	8080	8080	FALSE	SIN	Asia Pacific	Singapore	22	9.86
8.222.152.165	2095	2095	FALSE	SIN	Asia Pacific	Singapore	12	9.86
47.245.113.12	2052	2052	FALSE	SIN	Asia Pacific	Singapore	5	9.86
47.242.171.94	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	65	9.86
47.245.39.28	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	79	9.86
8.219.67.133	80	80	FALSE	SIN	Asia Pacific	Singapore	20	9.85
8.219.73.21	2053	2053	TRUE	SIN	Asia Pacific	Singapore	67	9.85
47.245.40.161	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	145	9.85
8.219.53.142	2086	2086	FALSE	SIN	Asia Pacific	Singapore	5	9.85
8.219.167.113	2095	2095	FALSE	SIN	Asia Pacific	Singapore	6	9.85
47.76.146.1	80	80	FALSE	HKG	Asia Pacific	Hong Kong	63	9.84
47.236.94.113	8443	8443	TRUE	SIN	Asia Pacific	Singapore	68	9.84
47.245.53.50	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	80	9.84
8.219.185.191	80	80	FALSE	SIN	Asia Pacific	Singapore	6	9.84
8.219.93.5	2086	2086	FALSE	SIN	Asia Pacific	Singapore	9	9.84
8.218.18.132	8880	8880	FALSE	SIN	Asia Pacific	Singapore	81	9.83
47.91.31.231	2087	2087	TRUE	SIN	Asia Pacific	Singapore	174	9.83
8.222.159.252	2096	2096	TRUE	SIN	Asia Pacific	Singapore	91	9.83
8.219.151.193	2083	2083	TRUE	SIN	Asia Pacific	Singapore	63	9.83
