IP地址	端口	回源端口	TLS	数据中心	地区	城市	TCP延迟(ms)	速度(MB/s)
8.219.104.242	2053	2053	TRUE	SIN	Asia Pacific	Singapore	100	6.59
47.74.15.120	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	323	6.59
47.74.18.121	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	179	6.59
8.219.67.133	2086	2086	FALSE	SIN	Asia Pacific	Singapore	22	6.59
47.74.9.63	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	170	6.59
47.74.8.238	2052	2052	FALSE	SIN	Asia Pacific	Singapore	162	6.59
8.209.252.13	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	76	6.59
8.219.51.211	8080	8080	FALSE	SIN	Asia Pacific	Singapore	8	6.59
8.219.93.5	8880	8880	FALSE	SIN	Asia Pacific	Singapore	13	6.59
8.219.12.152	8443	8443	TRUE	SIN	Asia Pacific	Singapore	14	6.59
47.236.150.109	2095	2095	FALSE	SIN	Asia Pacific	Singapore	28	6.58
8.209.240.229	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	129	6.58
47.74.27.211	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	287	6.58
8.219.249.38	8443	8443	TRUE	SIN	Asia Pacific	Singapore	98	6.58
8.219.106.156	2086	2086	FALSE	SIN	Asia Pacific	Singapore	10	6.57
47.242.234.127	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	84	6.57
47.74.27.94	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	178	6.57
47.74.46.110	2096	2096	TRUE	LAX	North America	Los Angeles	212	6.56
47.245.59.243	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	158	6.56
47.74.52.104	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	301	6.56
8.222.237.131	2083	2083	TRUE	SIN	Asia Pacific	Singapore	61	6.56
47.91.15.247	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	159	6.56
8.219.73.21	2052	2052	FALSE	SIN	Asia Pacific	Singapore	26	6.56
8.222.138.164	2052	2052	FALSE	SIN	Asia Pacific	Singapore	39	6.56
8.219.173.233	80	80	FALSE	SIN	Asia Pacific	Singapore	10	6.56
8.210.107.246	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	53	6.56
47.74.9.174	2095	2095	FALSE	SIN	Asia Pacific	Singapore	153	6.56
47.245.107.174	2083	2083	TRUE	SIN	Asia Pacific	Singapore	124	6.55
8.217.207.60	80	80	FALSE	HKG	Asia Pacific	Hong Kong	45	6.55
8.222.221.109	2082	2082	FALSE	SIN	Asia Pacific	Singapore	36	6.55
8.217.49.34	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	114	6.55
8.222.147.203	8443	8443	TRUE	SIN	Asia Pacific	Singapore	118	6.55
8.219.157.97	8880	8880	FALSE	SIN	Asia Pacific	Singapore	17	6.55
8.219.66.156	80	80	FALSE	HKG	Asia Pacific	Hong Kong	102	6.55
47.245.53.101	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	223	6.54
8.222.144.117	8880	8880	FALSE	SIN	Asia Pacific	Singapore	13	6.54
47.236.4.129	2095	2095	FALSE	SIN	Asia Pacific	Singapore	17	6.54
8.219.60.130	2095	2095	FALSE	SIN	Asia Pacific	Singapore	10	6.54
8.210.107.246	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	40	6.54
47.245.52.165	80	80	FALSE	NRT	Asia Pacific	Tokyo	86	6.53
8.210.245.224	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	42	6.53
47.74.14.85	2083	2083	TRUE	SIN	Asia Pacific	Singapore	213	6.53
47.74.22.171	2086	2086	FALSE	SIN	Asia Pacific	Singapore	169	6.52
8.219.151.193	8880	8880	FALSE	SIN	Asia Pacific	Singapore	15	6.52
8.222.136.196	2083	2083	TRUE	SIN	Asia Pacific	Singapore	107	6.52
8.222.219.252	2082	2082	FALSE	SIN	Asia Pacific	Singapore	68	6.52
8.219.72.50	2082	2082	FALSE	SIN	Asia Pacific	Singapore	17	6.52
8.219.53.222	80	80	FALSE	SIN	Asia Pacific	Singapore	12	6.52
8.210.250.120	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	43	6.51
47.243.203.119	80	80	FALSE	HKG	Asia Pacific	Hong Kong	38	6.51
47.74.13.94	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	184	6.51
47.245.118.70	2053	2053	TRUE	SIN	Asia Pacific	Singapore	35	6.5
8.219.106.15	2095	2095	FALSE	SIN	Asia Pacific	Singapore	21	6.5
8.219.147.58	2087	2087	TRUE	SIN	Asia Pacific	Singapore	99	6.5
47.91.15.247	8443	8443	TRUE	SIN	Asia Pacific	Singapore	248	6.5
47.74.45.143	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	163	6.5
8.222.128.131	80	80	FALSE	SIN	Asia Pacific	Singapore	14	6.5
47.254.181.117	443	443	TRUE	FRA	Europe	Frankfurt	177	6.5
47.74.42.111	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	87	6.49
8.210.156.6	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	57	6.49
47.74.9.63	2083	2083	TRUE	LAX	North America	Los Angeles	228	6.49
8.222.244.123	8443	8443	TRUE	SIN	Asia Pacific	Singapore	40	6.49
8.219.92.89	2096	2096	TRUE	SIN	Asia Pacific	Singapore	73	6.49
8.222.238.141	8080	8080	FALSE	SIN	Asia Pacific	Singapore	9	6.49
8.219.104.242	2053	2053	TRUE	SIN	Asia Pacific	Singapore	90	6.49
8.222.168.234	2096	2096	TRUE	SIN	Asia Pacific	Singapore	55	6.49
47.74.26.196	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	162	6.49
47.236.19.51	8880	8880	FALSE	SIN	Asia Pacific	Singapore	13	6.48
8.219.238.145	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	56	6.48
8.219.140.63	8880	8880	FALSE	SIN	Asia Pacific	Singapore	22	6.48
47.243.162.49	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	50	6.48
8.219.0.162	8080	8080	FALSE	SIN	Asia Pacific	Singapore	10	6.48
47.236.7.246	8880	8880	FALSE	SIN	Asia Pacific	Singapore	33	6.48
8.219.79.74	8443	8443	TRUE	SIN	Asia Pacific	Singapore	111	6.48
47.74.8.238	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	177	6.48
8.219.104.242	443	443	TRUE	SIN	Asia Pacific	Singapore	137	6.47
8.219.90.196	80	80	FALSE	SIN	Asia Pacific	Singapore	24	6.47
8.219.101.138	8880	8880	FALSE	SIN	Asia Pacific	Singapore	13	6.47
8.222.174.108	2083	2083	TRUE	SIN	Asia Pacific	Singapore	73	6.47
47.74.40.13	8080	8080	FALSE	SIN	Asia Pacific	Singapore	151	6.47
47.74.34.38	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	74	6.46
47.245.54.197	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	168	6.46
8.219.174.142	2053	2053	TRUE	SIN	Asia Pacific	Singapore	118	6.46
8.219.6.157	80	80	FALSE	SIN	Asia Pacific	Singapore	5	6.46
47.74.41.87	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	78	6.46
8.209.222.232	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	185	6.46
8.210.39.96	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	52	6.46
8.219.77.222	2082	2082	FALSE	SIN	Asia Pacific	Singapore	9	6.46
47.74.13.66	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	172	6.46
47.245.115.6	8880	8880	FALSE	SIN	Asia Pacific	Singapore	10	6.46
47.74.26.196	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	165	6.46
47.74.22.171	2052	2052	FALSE	LAX	North America	Los Angeles	178	6.46
47.74.8.238	2053	2053	TRUE	LAX	North America	Los Angeles	261	6.46
8.217.207.60	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	48	6.46
8.210.119.11	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	63	6.46
47.245.102.156	8080	8080	FALSE	SIN	Asia Pacific	Singapore	31	6.45
8.219.87.34	2083	2083	TRUE	SIN	Asia Pacific	Singapore	90	6.45
47.74.15.80	2082	2082	FALSE	LAX	North America	Los Angeles	179	6.45
47.74.5.233	2087	2087	TRUE	LAX	North America	Los Angeles	274	6.45
8.209.240.229	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	76	6.45
47.91.29.108	80	80	FALSE	HKG	Asia Pacific	Hong Kong	142	6.45
8.222.138.164	8080	8080	FALSE	SIN	Asia Pacific	Singapore	16	6.45
8.219.153.44	2082	2082	FALSE	SIN	Asia Pacific	Singapore	25	6.44
47.74.5.150	2086	2086	FALSE	LAX	North America	Los Angeles	188	6.44
47.242.174.27	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	96	6.44
47.245.53.101	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	91	6.44
47.74.44.57	8880	8880	FALSE	SIN	Asia Pacific	Singapore	156	6.44
47.236.123.133	8880	8880	FALSE	SIN	Asia Pacific	Singapore	26	6.44
8.222.154.50	2086	2086	FALSE	SIN	Asia Pacific	Singapore	10	6.44
8.217.207.60	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	43	6.44
47.245.114.163	2087	2087	TRUE	SIN	Asia Pacific	Singapore	29	6.44
8.219.185.191	8443	8443	TRUE	SIN	Asia Pacific	Singapore	64	6.44
47.245.115.6	2095	2095	FALSE	SIN	Asia Pacific	Singapore	14	6.44
8.222.169.182	8443	8443	TRUE	SIN	Asia Pacific	Singapore	98	6.44
8.217.164.10	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	57	6.43
47.74.11.9	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	175	6.43
47.91.14.62	2086	0	FALSE	HKG	Asia Pacific	Hong Kong	166	6.43
47.74.5.233	2052	2052	FALSE	SIN	Asia Pacific	Singapore	151	6.42
47.76.80.72	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	97	6.42
47.243.173.187	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	45	6.42
8.219.63.193	2053	2053	TRUE	SIN	Asia Pacific	Singapore	43	6.42
47.243.162.49	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	92	6.41
47.243.86.79	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	51	6.41
47.236.121.7	80	80	FALSE	SIN	Asia Pacific	Singapore	379	6.41
47.74.54.145	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	78	6.41
47.74.49.62	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	263	6.41
47.245.82.78	2086	2086	FALSE	SIN	Asia Pacific	Singapore	27	6.41
47.74.43.95	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	166	6.4
8.222.147.203	8080	8080	FALSE	SIN	Asia Pacific	Singapore	92	6.4
8.210.117.18	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	53	6.4
47.245.55.235	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	81	6.39
47.74.45.143	8080	8080	FALSE	LAX	North America	Los Angeles	190	6.39
47.74.4.47	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	207	6.39
47.74.54.145	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	82	6.39
47.74.9.174	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	163	6.39
47.243.173.187	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	73	6.38
8.219.58.64	2086	2086	FALSE	SIN	Asia Pacific	Singapore	13	6.38
8.219.82.35	2096	2096	TRUE	SIN	Asia Pacific	Singapore	98	6.38
47.74.9.174	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	291	6.38
8.219.99.8	2096	2096	TRUE	SIN	Asia Pacific	Singapore	102	6.37
8.219.61.52	8080	8080	FALSE	SIN	Asia Pacific	Singapore	5	6.37
8.218.48.92	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	89	6.37
47.74.9.63	2087	2087	TRUE	LAX	North America	Los Angeles	249	6.37
47.245.62.84	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	175	6.37
47.74.46.84	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	180	6.37
8.219.50.180	2095	2095	FALSE	SIN	Asia Pacific	Singapore	5	6.36
47.236.144.156	8880	8880	FALSE	SIN	Asia Pacific	Singapore	61	6.36
47.236.83.239	8443	8443	TRUE	SIN	Asia Pacific	Singapore	71	6.36
8.219.167.113	2083	2083	TRUE	SIN	Asia Pacific	Singapore	88	6.36
47.74.0.183	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	76	6.36
47.236.4.129	2053	2053	TRUE	SIN	Asia Pacific	Singapore	58	6.36
8.222.169.182	2082	2082	FALSE	SIN	Asia Pacific	Singapore	19	6.35
8.209.240.229	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	125	6.35
47.74.46.110	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	163	6.35
8.219.60.68	8880	8880	FALSE	SIN	Asia Pacific	Singapore	15	6.35
47.74.11.219	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	130	6.34
47.74.15.80	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	178	6.34
47.245.115.6	2052	2052	FALSE	SIN	Asia Pacific	Singapore	16	6.34
47.74.27.211	8080	8080	FALSE	SIN	Asia Pacific	Singapore	160	6.34
47.74.26.132	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	199	6.33
47.243.162.49	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	64	6.33
47.74.10.135	8443	8443	TRUE	LAX	North America	Los Angeles	250	6.33
47.74.54.145	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	128	6.33
8.222.167.147	8443	8443	TRUE	SIN	Asia Pacific	Singapore	78	6.33
8.217.149.28	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	42	6.33
47.245.55.94	2082	2082	FALSE	LAX	North America	Los Angeles	191	6.32
47.245.84.155	80	80	FALSE	SIN	Asia Pacific	Singapore	26	6.32
8.219.199.220	2096	2096	TRUE	SIN	Asia Pacific	Singapore	85	6.32
47.236.161.155	2095	2095	FALSE	SIN	Asia Pacific	Singapore	28	6.32
8.219.93.5	2095	2095	FALSE	SIN	Asia Pacific	Singapore	16	6.32
8.222.154.227	2086	2086	FALSE	SIN	Asia Pacific	Singapore	44	6.32
8.219.167.65	8443	8443	TRUE	SIN	Asia Pacific	Singapore	83	6.32
47.245.56.207	2083	2083	TRUE	LAX	North America	Los Angeles	295	6.32
8.217.85.14	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	78	6.32
8.219.222.8	2095	2095	FALSE	SIN	Asia Pacific	Singapore	4	6.31
47.74.37.50	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	164	6.31
8.222.229.102	2082	2082	FALSE	SIN	Asia Pacific	Singapore	34	6.31
47.74.26.131	80	80	FALSE	NRT	Asia Pacific	Tokyo	75	6.31
8.210.39.96	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	41	6.3
47.74.42.17	8443	8443	TRUE	SIN	Asia Pacific	Singapore	271	6.3
47.74.14.85	2095	2095	FALSE	LAX	North America	Los Angeles	172	6.3
8.219.147.58	8880	8880	FALSE	SIN	Asia Pacific	Singapore	45	6.3
47.245.54.140	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	180	6.3
47.74.0.183	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	76	6.3
8.218.11.90	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	63	6.29
8.218.48.92	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	38	6.29
47.236.130.95	8880	8880	FALSE	SIN	Asia Pacific	Singapore	31	6.29
8.217.207.60	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	38	6.29
8.222.160.61	2082	2082	FALSE	SIN	Asia Pacific	Singapore	3	6.29
8.219.72.50	2082	2082	FALSE	SIN	Asia Pacific	Singapore	35	6.29
8.222.140.87	2095	2095	FALSE	SIN	Asia Pacific	Singapore	19	6.29
8.210.21.65	80	80	FALSE	HKG	Asia Pacific	Hong Kong	37	6.28
8.217.85.14	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	50	6.28
8.219.170.223	80	80	FALSE	SIN	Asia Pacific	Singapore	13	6.27
8.210.146.108	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	65	6.27
8.210.65.1	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	36	6.27
47.245.55.99	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	210	6.27
8.210.39.96	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	39	6.26
47.245.52.165	2086	2086	FALSE	LAX	North America	Los Angeles	201	6.26
8.218.11.90	443	443	TRUE	HKG	Asia Pacific	Hong Kong	85	6.26
47.74.26.196	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	194	6.26
47.74.52.104	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	214	6.26
8.222.150.197	8443	8443	TRUE	SIN	Asia Pacific	Singapore	113	6.26
8.219.77.222	2086	2086	FALSE	SIN	Asia Pacific	Singapore	36	6.25
47.236.121.7	8080	8080	FALSE	SIN	Asia Pacific	Singapore	150	6.25
47.74.7.51	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	92	6.25
8.210.65.1	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	39	6.25
8.219.63.193	8880	8880	FALSE	SIN	Asia Pacific	Singapore	17	6.25
8.219.178.9	8880	8880	FALSE	SIN	Asia Pacific	Singapore	6	6.24
8.219.170.180	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	137	6.24
47.74.40.13	80	80	FALSE	SIN	Asia Pacific	Singapore	151	6.24
47.74.23.99	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	223	6.24
47.74.50.249	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	119	6.24
8.210.245.224	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	40	6.24
47.74.34.135	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	79	6.24
8.209.248.161	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	202	6.24
47.74.49.62	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	286	6.24
8.219.99.8	2096	2096	TRUE	SIN	Asia Pacific	Singapore	92	6.24
8.219.77.91	2086	2086	FALSE	SIN	Asia Pacific	Singapore	42	6.24
8.219.167.65	2087	2087	TRUE	SIN	Asia Pacific	Singapore	164	6.24
8.219.164.237	443	443	TRUE	SIN	Asia Pacific	Singapore	124	6.23
8.222.152.165	2082	2082	FALSE	SIN	Asia Pacific	Singapore	12	6.23
8.222.168.155	2052	2052	FALSE	SIN	Asia Pacific	Singapore	23	6.22
8.222.253.235	8880	8880	FALSE	SIN	Asia Pacific	Singapore	23	6.22
47.74.54.33	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	191	6.22
8.219.159.232	2087	2087	TRUE	SIN	Asia Pacific	Singapore	65	6.21
47.236.87.206	8080	8080	FALSE	SIN	Asia Pacific	Singapore	14	6.21
8.219.5.10	80	80	FALSE	SIN	Asia Pacific	Singapore	15	6.2
47.245.114.163	2053	2053	TRUE	SIN	Asia Pacific	Singapore	48	6.2
8.219.215.214	2053	2053	TRUE	SIN	Asia Pacific	Singapore	83	6.2
8.210.151.69	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	65	6.2
47.242.155.183	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	60	6.2
47.74.11.9	2082	2082	FALSE	SIN	Asia Pacific	Singapore	171	6.19
47.245.54.197	2082	2082	FALSE	LAX	North America	Los Angeles	199	6.19
47.245.80.142	8880	8880	FALSE	SIN	Asia Pacific	Singapore	4	6.19
47.74.46.84	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	165	6.19
8.209.200.73	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	93	6.19
47.74.49.62	80	80	FALSE	LAX	North America	Los Angeles	177	6.18
8.219.159.232	8080	8080	FALSE	SIN	Asia Pacific	Singapore	7	6.18
8.217.149.28	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	100	6.18
47.251.74.226	80	80	FALSE	LAX	North America	Los Angeles	190	6.18
8.219.87.34	2083	2083	TRUE	SIN	Asia Pacific	Singapore	148	6.18
8.219.157.97	2052	2052	FALSE	SIN	Asia Pacific	Singapore	38	6.18
8.210.101.157	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	58	6.18
8.219.103.65	8443	8443	TRUE	SIN	Asia Pacific	Singapore	103	6.18
8.210.146.108	80	80	FALSE	HKG	Asia Pacific	Hong Kong	46	6.18
8.219.111.147	2086	2086	FALSE	SIN	Asia Pacific	Singapore	12	6.17
8.209.222.31	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	107	6.17
8.219.142.191	2083	2083	TRUE	SIN	Asia Pacific	Singapore	101	6.17
8.209.240.229	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	76	6.17
8.217.159.210	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	33	6.17
47.91.3.179	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	141	6.17
8.219.74.35	8080	8080	FALSE	SIN	Asia Pacific	Singapore	7	6.17
47.245.115.6	2082	2082	FALSE	SIN	Asia Pacific	Singapore	10	6.17
8.210.21.65	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	38	6.16
47.236.145.85	2052	2052	FALSE	SIN	Asia Pacific	Singapore	62	6.16
8.219.82.177	2095	2095	FALSE	SIN	Asia Pacific	Singapore	10	6.16
8.222.221.197	80	80	FALSE	SIN	Asia Pacific	Singapore	44	6.16
47.74.13.200	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	208	6.16
8.218.18.235	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	43	6.15
47.76.94.15	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	64	6.15
8.219.87.34	2087	2087	TRUE	SIN	Asia Pacific	Singapore	140	6.15
8.218.18.235	443	443	TRUE	HKG	Asia Pacific	Hong Kong	86	6.15
8.210.117.18	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	111	6.15
47.74.13.66	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	205	6.15
47.76.80.72	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	36	6.15
47.245.89.102	2086	2086	FALSE	SIN	Asia Pacific	Singapore	14	6.15
8.219.170.232	2052	2052	FALSE	SIN	Asia Pacific	Singapore	9	6.15
47.236.19.51	2052	2052	FALSE	SIN	Asia Pacific	Singapore	12	6.15
8.219.84.214	2096	2096	TRUE	SIN	Asia Pacific	Singapore	140	6.15
47.74.42.63	8080	8080	FALSE	LAX	North America	Los Angeles	177	6.15
8.222.150.197	2095	2095	FALSE	SIN	Asia Pacific	Singapore	15	6.14
8.218.2.181	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	104	6.14
8.219.157.97	2053	2053	TRUE	SIN	Asia Pacific	Singapore	112	6.14
8.217.149.28	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	79	6.14
8.219.241.189	8080	8080	FALSE	SIN	Asia Pacific	Singapore	5	6.14
47.74.50.249	2096	2096	TRUE	LAX	North America	Los Angeles	207	6.14
8.222.180.242	443	443	TRUE	SIN	Asia Pacific	Singapore	81	6.14
47.236.148.174	2095	2095	FALSE	SIN	Asia Pacific	Singapore	17	6.13
8.219.53.142	8080	8080	FALSE	SIN	Asia Pacific	Singapore	5	6.13
8.210.156.6	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	48	6.13
47.74.36.154	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	193	6.12
47.242.174.27	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	81	6.12
47.74.39.194	2087	2087	TRUE	LAX	North America	Los Angeles	280	6.12
47.91.1.199	2083	2083	TRUE	LAX	North America	Los Angeles	215	6.12
8.219.173.195	8880	8880	FALSE	SIN	Asia Pacific	Singapore	15	6.11
8.219.92.89	8080	8080	FALSE	SIN	Asia Pacific	Singapore	15	6.11
47.236.121.7	2095	2095	FALSE	SIN	Asia Pacific	Singapore	49	6.1
47.74.52.104	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	166	6.1
8.222.255.15	80	80	FALSE	SIN	Asia Pacific	Singapore	20	6.09
8.219.92.89	80	80	FALSE	SIN	Asia Pacific	Singapore	47	6.09
8.222.167.8	2052	2052	FALSE	SIN	Asia Pacific	Singapore	29	6.09
47.245.108.213	2096	2096	TRUE	SIN	Asia Pacific	Singapore	88	6.09
8.219.173.239	2053	2053	TRUE	SIN	Asia Pacific	Singapore	86	6.09
47.74.16.67	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	175	6.09
47.91.19.249	2053	2053	TRUE	LAX	North America	Los Angeles	178	6.09
47.74.34.135	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	122	6.09
47.74.43.95	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	168	6.08
47.74.5.150	2086	2086	FALSE	LAX	North America	Los Angeles	183	6.08
47.243.86.79	80	80	FALSE	HKG	Asia Pacific	Hong Kong	75	6.08
47.236.15.73	8880	8880	FALSE	SIN	Asia Pacific	Singapore	13	6.08
8.210.174.156	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	81	6.08
8.217.85.14	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	99	6.08
47.243.183.127	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	60	6.07
47.74.16.67	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	275	6.07
47.74.37.50	2052	2052	FALSE	LAX	North America	Los Angeles	178	6.07
8.217.239.116	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	43	6.07
47.236.94.113	8443	8443	TRUE	SIN	Asia Pacific	Singapore	80	6.07
8.209.248.161	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	80	6.07
47.91.29.108	2053	2053	TRUE	SIN	Asia Pacific	Singapore	156	6.06
8.210.192.93	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	44	6.06
8.219.56.205	2086	2086	FALSE	SIN	Asia Pacific	Singapore	3	6.06
8.219.228.30	8080	8080	FALSE	SIN	Asia Pacific	Singapore	15	6.06
47.245.55.235	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	77	6.06
47.74.54.145	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	78	6.06
47.74.6.16	2086	2086	FALSE	LAX	North America	Los Angeles	189	6.06
47.74.44.57	80	80	FALSE	HKG	Asia Pacific	Hong Kong	172	6.06
47.245.56.207	80	80	FALSE	HKG	Asia Pacific	Hong Kong	191	6.06
47.243.173.187	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	35	6.06
8.219.202.130	8880	8880	FALSE	SIN	Asia Pacific	Singapore	15	6.05
8.210.119.11	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	61	6.05
47.74.43.24	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	175	6.05
47.74.15.80	2086	2086	FALSE	LAX	North America	Los Angeles	181	6.05
47.243.203.119	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	44	6.04
47.236.144.48	2086	2086	FALSE	SIN	Asia Pacific	Singapore	61	6.04
47.74.4.47	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	141	6.04
47.74.11.9	80	80	FALSE	SIN	Asia Pacific	Singapore	165	6.04
8.219.53.222	2082	2082	FALSE	SIN	Asia Pacific	Singapore	7	6.04
8.210.156.6	443	443	TRUE	HKG	Asia Pacific	Hong Kong	64	6.04
